model_id,train_from,train_to,val_from,val_to,test_from,test_to,seq_length,label_number,learning_rate,epochs,batch_size,train_loss,train_mae,val_loss,val_mae,train_up_acc_thr_0.0,train_down_acc_thr_0.0,train_up_acc_thr_0.1,train_down_acc_thr_0.1,train_up_acc_thr_0.2,train_down_acc_thr_0.2,train_up_acc_thr_0.3,train_down_acc_thr_0.3,train_up_acc_thr_0.4,train_down_acc_thr_0.4,train_up_acc_thr_0.5,train_down_acc_thr_0.5,train_up_acc_thr_0.6,train_down_acc_thr_0.6,train_up_acc_thr_0.7,train_down_acc_thr_0.7,train_up_acc_thr_0.8,train_down_acc_thr_0.8,val_up_acc_thr_0.0,val_down_acc_thr_0.0,val_up_acc_thr_0.1,val_down_acc_thr_0.1,val_up_acc_thr_0.2,val_down_acc_thr_0.2,val_up_acc_thr_0.3,val_down_acc_thr_0.3,val_up_acc_thr_0.4,val_down_acc_thr_0.4,val_up_acc_thr_0.5,val_down_acc_thr_0.5,val_up_acc_thr_0.6,val_down_acc_thr_0.6,val_up_acc_thr_0.7,val_down_acc_thr_0.7,val_up_acc_thr_0.8,val_down_acc_thr_0.8,test_up_acc_thr_0.0,test_down_acc_thr_0.0,test_up_acc_thr_0.1,test_down_acc_thr_0.1,test_up_acc_thr_0.2,test_down_acc_thr_0.2,test_up_acc_thr_0.3,test_down_acc_thr_0.3,test_up_acc_thr_0.4,test_down_acc_thr_0.4,test_up_acc_thr_0.5,test_down_acc_thr_0.5,test_up_acc_thr_0.6,test_down_acc_thr_0.6,test_up_acc_thr_0.7,test_down_acc_thr_0.7,test_up_acc_thr_0.8,test_down_acc_thr_0.8
00011,20241208,20250201,20250202,20250208,20250209,20250215,30,10,0.0009,150,32,0.006890118587762117,0.06480666995048523,1.0222764015197754,0.7733303904533386,0.9471879286694102,0.9553072625698324,0.9933938893476466,0.9975,0.9989384288747346,0.9989165763813651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47368421052631576,0.37104072398190047,0.4861878453038674,0.355,0.5202702702702703,0.3575757575757576,0.5241935483870968,0.35294117647058826,0.5051546391752577,0.3482142857142857,0.46835443037974683,0.38202247191011235,0.4788732394366197,0.3561643835616438,0.47368421052631576,0.36065573770491804,0.4791666666666667,0.375,0.5107142857142857,0.5666666666666667,0.5367965367965368,0.5102040816326531,0.5988023952095808,0.4925373134328358,0.6166666666666667,0.475,0.6867469879518072,0.43333333333333335,0.7017543859649122,0.38095238095238093,0.6111111111111112,0.21428571428571427,0.7,0.3,0.8,0.3333333333333333
00012,20241215,20250208,20250209,20250215,20250216,20250222,30,10,0.0009,150,32,0.0076604848727583885,0.06644510477781296,0.2961094379425049,0.4197656214237213,0.9430780042164442,0.9545782263878875,0.9941176470588236,0.9904430929626412,1.0,0.9989200863930886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4957627118644068,0.5309278350515464,0.45294117647058824,0.5984251968503937,0.5,0.5609756097560976,0.49056603773584906,0.44,0.38095238095238093,0.2857142857142857,0.2727272727272727,0.3,0.0,0.3076923076923077,0.0,0.3333333333333333,0.0,0.42857142857142855,0.5598290598290598,0.4636363636363636,0.5597826086956522,0.4594594594594595,0.5968992248062015,0.5102040816326531,0.6056338028169014,0.5483870967741935,0.6333333333333333,0.4117647058823529,0.5294117647058824,0.4444444444444444,0.3333333333333333,0.6,0.6666666666666666,1.0,1.0,1.0
00013,20241222,20250215,20250216,20250222,20250223,20250301,30,10,0.0009,150,32,0.009300637990236282,0.07310867309570312,0.22373391687870026,0.37438711524009705,0.9367854741089442,0.9622775800711744,0.9904761904761905,0.9924114671163575,0.9990108803165183,0.9989626556016598,1.0,0.9986842105263158,1.0,0.99830220713073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.575,0.4673913043478261,0.5789473684210527,0.45588235294117646,0.5670103092783505,0.4387755102040816,0.5428571428571428,0.423728813559322,0.5714285714285714,0.41935483870967744,0.7083333333333334,0.6111111111111112,0.5625,0.75,0.42857142857142855,0.75,0.25,1.0,0.5121951219512195,0.4577777777777778,0.5116279069767442,0.4607329842931937,0.5255474452554745,0.4528301886792453,0.51,0.49606299212598426,0.5308641975308642,0.5047619047619047,0.5396825396825397,0.5168539325842697,0.625,0.5384615384615384,0.7083333333333334,0.578125,0.7222222222222222,0.6037735849056604
00014,20241229,20250222,20250223,20250301,20250302,20250308,30,10,0.0009,150,32,0.007623782381415367,0.0675203874707222,0.8787994384765625,0.7342423796653748,0.9553264604810997,0.9419613075383589,0.9940627650551315,0.991304347826087,0.9989462592202318,0.9980750721847931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.586046511627907,0.5302325581395348,0.6111111111111112,0.5222222222222223,0.636986301369863,0.5540540540540541,0.6696428571428571,0.5565217391304348,0.6455696202531646,0.5346534653465347,0.6666666666666666,0.5625,0.7058823529411765,0.6031746031746031,0.6842105263157895,0.6078431372549019,0.7619047619047619,0.6190476190476191,0.46443514644351463,0.680628272251309,0.45933014354066987,0.6686390532544378,0.467005076142132,0.6912751677852349,0.4748603351955307,0.7142857142857143,0.48148148148148145,0.7596153846153846,0.49295774647887325,0.7888888888888889,0.48760330578512395,0.8051948051948052,0.5463917525773195,0.8214285714285714,0.5352112676056338,0.8222222222222222
00015,20250105,20250301,20250302,20250308,20250309,20250315,30,10,0.0009,150,32,0.007567849010229111,0.0671481266617775,1.8751344680786133,1.0935508012771606,0.9429682436811406,0.94469746258946,0.989938080495356,0.9883540372670807,0.9990108803165183,0.9981042654028436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43089430894308944,0.6413043478260869,0.415929203539823,0.6463414634146342,0.41,0.6690140845070423,0.4088397790055249,0.675,0.40625,0.69,0.4084507042253521,0.7142857142857143,0.44,0.7352941176470589,0.43859649122807015,0.75,0.4351851851851852,0.7727272727272727,0.5405405405405406,0.5288461538461539,0.5459459459459459,0.5243243243243243,0.5632911392405063,0.5375,0.5714285714285714,0.5144927536231884,0.5669291338582677,0.4918032786885246,0.5862068965517241,0.44761904761904764,0.6055045871559633,0.4375,0.5979381443298969,0.4603174603174603,0.6129032258064516,0.48936170212765956
00016,20250112,20250308,20250309,20250315,20250316,20250322,30,10,0.0009,150,32,0.009076468646526337,0.07294944673776627,1.8618351221084595,1.0790272951126099,0.9569557080474111,0.9436705027256208,0.994776119402985,0.9878831076265147,1.0,0.997457627118644,1.0,0.9989878542510121,1.0,0.9987654320987654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.4584837545126354,0.44525547445255476,0.46511627906976744,0.4260869565217391,0.461864406779661,0.4117647058823529,0.4714285714285714,0.4111111111111111,0.48295454545454547,0.4025974025974026,0.45161290322580644,0.390625,0.44360902255639095,0.3888888888888889,0.41025641025641024,0.4186046511627907,0.3979591836734694,0.4950980392156863,0.5221238938053098,0.5168539325842697,0.4748603351955307,0.5364238410596026,0.4326241134751773,0.5405405405405406,0.37272727272727274,0.5157894736842106,0.3333333333333333,0.5131578947368421,0.3088235294117647,0.5535714285714286,0.3220338983050847,0.5238095238095238,0.38461538461538464,0.5142857142857142,0.5357142857142857
00017,20250119,20250315,20250316,20250322,20250323,20250329,30,10,0.0009,150,32,0.009447862394154072,0.07452923059463501,0.8507292866706848,0.7471581101417542,0.9503414028553694,0.9509011808576756,0.9912472647702407,0.9891461649782923,0.9991258741258742,0.9991364421416234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45045045045045046,0.47596153846153844,0.43523316062176165,0.4659090909090909,0.42038216560509556,0.47019867549668876,0.3790322580645161,0.47619047619047616,0.3673469387755102,0.44554455445544555,0.34210526315789475,0.4457831325301205,0.3387096774193548,0.417910447761194,0.37735849056603776,0.46296296296296297,0.3783783783783784,0.5,0.4357976653696498,0.6473988439306358,0.45933014354066987,0.6503496503496503,0.5126582278481012,0.6272727272727273,0.4953271028037383,0.6,0.4936708860759494,0.5857142857142857,0.5370370370370371,0.5925925925925926,0.5625,0.5714285714285714,0.6190476190476191,0.5666666666666667,0.6666666666666666,0.5454545454545454
00018,20250126,20250322,20250323,20250329,20250330,20250405,30,10,0.0009,150,32,0.012411672621965408,0.08469104021787643,0.5078192353248596,0.5608894228935242,0.9466746554823248,0.9537431527693244,0.9869236063317275,0.9936886395511921,0.9991896272285251,0.9991922455573505,0.9990458015267175,1.0,0.9988385598141696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3870967741935484,0.5769230769230769,0.397196261682243,0.5434782608695652,0.40764331210191085,0.5233644859813084,0.45454545454545453,0.5064935064935064,0.4578313253012048,0.5689655172413793,0.484375,0.6,0.6052631578947368,0.6571428571428571,0.5769230769230769,0.6363636363636364,0.5714285714285714,0.5882352941176471,0.6524064171122995,0.4156378600823045,0.6606060606060606,0.42792792792792794,0.6785714285714286,0.4512820512820513,0.664,0.4742857142857143,0.6548672566371682,0.487012987012987,0.6292134831460674,0.5073529411764706,0.6103896103896104,0.5241935483870968,0.5833333333333334,0.5688073394495413,0.6078431372549019,0.5918367346938775
00019,20250202,20250329,20250330,20250405,20250406,20250412,30,10,0.0009,150,32,0.009457494132220745,0.07392368465662003,3.1803531646728516,1.3406697511672974,0.9573547589616811,0.9479418886198547,0.9920634920634921,0.9937238493723849,0.9983164983164983,0.9976133651551312,1.0,0.9990645463049579,1.0,0.9988700564971752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5636363636363636,0.3333333333333333,0.5736040609137056,0.328042328042328,0.5502958579881657,0.3312883435582822,0.5205479452054794,0.3246753246753247,0.5241935483870968,0.3382352941176471,0.5046728971962616,0.3577981651376147,0.4673913043478261,0.36363636363636365,0.43902439024390244,0.36486486486486486,0.4305555555555556,0.3728813559322034,0.33554817275747506,0.49612403100775193,0.3345070422535211,0.47368421052631576,0.3382352941176471,0.4897959183673469,0.33204633204633205,0.4939759036144578,0.336,0.4520547945205479,0.33760683760683763,0.421875,0.34841628959276016,0.42592592592592593,0.3431372549019608,0.42,0.35978835978835977,0.38095238095238093
00020,20250209,20250405,20250406,20250412,20250413,20250419,30,10,0.0009,150,32,0.0184321366250515,0.10226818919181824,7.274496555328369,2.1481552124023438,0.9370546318289786,0.9493284493284493,0.9816076294277929,0.986869384934347,0.995279307631786,0.9959677419354839,0.9981998199819982,0.998114985862394,0.9978632478632479,0.9989047097480832,0.9987421383647799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44493392070484583,0.6798029556650246,0.4479638009049774,0.6787564766839378,0.4666666666666667,0.6740331491712708,0.4946808510638298,0.6882352941176471,0.5056818181818182,0.7058823529411765,0.5028901734104047,0.7132867132867133,0.5089820359281437,0.7132352941176471,0.5159235668789809,0.7154471544715447,0.5263157894736842,0.7297297297297297,0.42328042328042326,0.5741935483870968,0.43352601156069365,0.5703703703703704,0.4473684210526316,0.5564516129032258,0.4444444444444444,0.5495495495495496,0.4523809523809524,0.57,0.45535714285714285,0.5813953488372093,0.46938775510204084,0.5733333333333334,0.48314606741573035,0.5846153846153846,0.5,0.5185185185185185
00021,20250216,20250412,20250413,20250419,20250420,20250426,30,10,0.0009,150,32,0.12800440192222595,0.26835447549819946,2.2386746406555176,1.2213778495788574,0.8968519758874749,0.839541547277937,0.933076923076923,0.890032154340836,0.9548672566371681,0.9291512915129151,0.970498474059003,0.9523411371237458,0.9807460890493381,0.9777347531461762,0.9904109589041096,0.98989898989899,0.9969278033794163,0.9974619289340102,1.0,0.9985007496251874,1.0,0.9982964224872232,0.36363636363636365,0.5031847133757962,0.3668639053254438,0.503448275862069,0.3584905660377358,0.4881889763779528,0.3509933774834437,0.5089285714285714,0.34265734265734266,0.5196078431372549,0.34615384615384615,0.5,0.33613445378151263,0.5064935064935064,0.34579439252336447,0.5538461538461539,0.32978723404255317,0.5357142857142857,0.48186528497409326,0.5738396624472574,0.46405228758169936,0.5876777251184834,0.49206349206349204,0.6031746031746031,0.4854368932038835,0.592814371257485,0.5113636363636364,0.6180555555555556,0.4657534246575342,0.6,0.48333333333333334,0.6179775280898876,0.47619047619047616,0.5633802816901409,0.47058823529411764,0.5370370370370371
00022,20250223,20250419,20250420,20250426,20250427,20250503,30,10,0.0009,150,32,0.09606058895587921,0.2235855758190155,1.308614730834961,0.9105100631713867,0.9141767323585506,0.9131261889663919,0.9419488597097443,0.9424011103400416,0.967816091954023,0.9585218702865762,0.9819897084048027,0.9773679798826488,0.9920079920079921,0.9852262234533703,0.9965675057208238,0.9885297184567258,0.9973787680209698,0.9904534606205251,0.9984709480122325,0.9959128065395095,1.0,0.9954819277108434,0.47959183673469385,0.5726495726495726,0.4880952380952381,0.5858585858585859,0.5034013605442177,0.5697674418604651,0.5396825396825397,0.5733333333333334,0.5904761904761905,0.5967741935483871,0.6153846153846154,0.5686274509803921,0.6621621621621622,0.5888888888888889,0.703125,0.5789473684210527,0.7307692307692307,0.6031746031746031,0.5617021276595745,0.46153846153846156,0.5804878048780487,0.48214285714285715,0.5722543352601156,0.48120300751879697,0.5608108108108109,0.5,0.5412844036697247,0.5058823529411764,0.5176470588235295,0.4507042253521127,0.5245901639344263,0.40425531914893614,0.52,0.48148148148148145,0.5625,0.5909090909090909
00023,20250302,20250426,20250427,20250503,20250504,20250510,30,10,0.0009,150,32,0.0843144878745079,0.21683286130428314,0.8982264995574951,0.7360420823097229,0.9174852652259332,0.9094412331406551,0.9451263537906137,0.9442508710801394,0.9625796178343949,0.9690162664601084,0.9802513464991023,0.9836488812392427,0.9848790322580645,0.9923076923076923,0.9953216374269006,0.9946524064171123,0.9973118279569892,0.9963855421686747,0.9984756097560976,0.9973009446693657,1.0,0.9984709480122325,0.6071428571428571,0.4847328244274809,0.6190476190476191,0.4847161572052402,0.5967741935483871,0.5,0.6078431372549019,0.519774011299435,0.6282051282051282,0.5263157894736842,0.6440677966101694,0.496,0.6521739130434783,0.5263157894736842,0.6666666666666666,0.5352112676056338,0.6818181818181818,0.5294117647058824,0.6871508379888268,0.4796380090497738,0.6948051948051948,0.4864864864864865,0.7196969696969697,0.4967741935483871,0.7610619469026548,0.496,0.7731958762886598,0.4803921568627451,0.8072289156626506,0.43243243243243246,0.8656716417910447,0.39215686274509803,0.8679245283018868,0.37142857142857144,0.918918918918919,0.36363636363636365
00024,20250309,20250503,20250504,20250510,20250511,20250517,30,10,0.0009,150,32,0.09426488727331161,0.23577837646007538,0.7631478309631348,0.695139467716217,0.9106918238993711,0.9020935960591133,0.9419986023759609,0.9370771312584574,0.959721146398141,0.9645015105740181,0.9797356828193833,0.9804255319148936,0.9858299595141701,0.9903006789524733,0.9905992949471211,0.9932960893854749,0.9934383202099738,0.9974554707379135,0.9985207100591716,0.997134670487106,1.0,0.9984126984126984,0.6728395061728395,0.4579831932773109,0.6830985915492958,0.470873786407767,0.6885245901639344,0.49707602339181284,0.6915887850467289,0.5503875968992248,0.7142857142857143,0.5865384615384616,0.7368421052631579,0.6081081081081081,0.7619047619047619,0.639344262295082,0.7692307692307693,0.6666666666666666,0.7894736842105263,0.7222222222222222,0.6010928961748634,0.3319838056680162,0.6575342465753424,0.336322869955157,0.7264150943396226,0.34946236559139787,0.7582417582417582,0.34838709677419355,0.7857142857142857,0.3671875,0.8333333333333334,0.3516483516483517,0.875,0.3698630136986301,0.8387096774193549,0.39655172413793105,0.8461538461538461,0.41304347826086957
00025,20250316,20250510,20250511,20250517,20250518,20250524,30,10,0.0009,150,32,0.07909892499446869,0.20609427988529205,0.6913955807685852,0.6560430526733398,0.936183395291202,0.9292682926829269,0.9639389736477115,0.9546364242828552,0.9783449342614076,0.9805970149253731,0.9826989619377162,0.9899665551839465,0.9899598393574297,0.9924026590693258,0.9941520467836257,0.9946524064171123,0.9958847736625515,0.9963235294117647,0.9967532467532467,0.9958275382475661,0.9981203007518797,0.9984101748807631,0.5905511811023622,0.33993399339933994,0.6436781609195402,0.3333333333333333,0.65625,0.3391304347826087,0.723404255319149,0.33689839572192515,0.8666666666666667,0.32,0.95,0.31092436974789917,1.0,0.3263157894736842,1.0,0.28378378378378377,1.0,0.26666666666666666,0.6255924170616114,0.502283105022831,0.6519337016574586,0.5263157894736842,0.6598639455782312,0.5379310344827586,0.6747967479674797,0.5405405405405406,0.6285714285714286,0.547945205479452,0.6527777777777778,0.5769230769230769,0.6382978723404256,0.6216216216216216,0.6,0.65,0.5882352941176471,0.6666666666666666
00026,20250323,20250517,20250518,20250524,20250525,20250531,30,10,0.0009,150,32,0.07868628203868866,0.19813686609268188,0.49633800983428955,0.5527611374855042,0.919802590993214,0.914686166971359,0.9558723693143245,0.9494268374915711,0.9748283752860412,0.9756838905775076,0.9850220264317181,0.9836909871244636,0.9919759277833501,0.989065606361829,0.9952830188679245,0.9930151338766007,0.99581589958159,0.9946737683089214,1.0,0.9954128440366973,1.0,0.9964912280701754,0.547945205479452,0.4265402843601896,0.49142857142857144,0.4550898203592814,0.47101449275362317,0.4523809523809524,0.4576271186440678,0.4835164835164835,0.4791666666666667,0.5967741935483871,0.5,0.6904761904761905,0.46808510638297873,0.6774193548387096,0.4375,0.6875,0.45454545454545453,0.7,0.5529411764705883,0.5804597701149425,0.5244755244755245,0.5928571428571429,0.512396694214876,0.6534653465346535,0.5263157894736842,0.6341463414634146,0.5,0.6333333333333333,0.4576271186440678,0.6222222222222222,0.5227272727272727,0.76,0.5806451612903226,0.9090909090909091,0.6666666666666666,0.9090909090909091
00027,20250330,20250524,20250525,20250531,20250601,20250607,30,10,0.0009,150,32,0.07192254811525345,0.19373057782649994,0.504640519618988,0.5190590023994446,0.9168253968253969,0.9232753062540296,0.9484463276836158,0.9633357296908699,0.9706362153344209,0.9785544082605242,0.9858490566037735,0.9866429207479964,0.9903225806451613,0.990990990990991,0.9937578027465668,0.9941860465116279,1.0,0.9931693989071039,1.0,0.9937402190923318,1.0,0.9946996466431095,0.5279187817258884,0.5714285714285714,0.5705882352941176,0.5725806451612904,0.6231884057971014,0.5981308411214953,0.6846846846846847,0.5609756097560976,0.7052631578947368,0.5333333333333333,0.7534246575342466,0.4888888888888889,0.7924528301886793,0.4827586206896552,0.8,0.5555555555555556,0.7391304347826086,0.5714285714285714,0.5405405405405406,0.35918367346938773,0.551948051948052,0.32857142857142857,0.5565217391304348,0.3157894736842105,0.5609756097560976,0.2537313432835821,0.5689655172413793,0.2616822429906542,0.5652173913043478,0.2808988764044944,0.5625,0.2463768115942029,0.5238095238095238,0.24528301886792453,0.5333333333333333,0.2564102564102564
00028,20250406,20250531,20250601,20250607,20250608,20250614,30,10,0.0009,150,32,0.07011666893959045,0.1865195333957672,0.6455646753311157,0.6124815344810486,0.9234726688102894,0.9133709981167608,0.9597069597069597,0.9568294409058741,0.9825436408977556,0.9779874213836478,0.9932432432432432,0.9883303411131059,0.997698504027618,0.9947698744769874,0.9986357435197817,0.9937264742785445,0.9983606557377049,0.99568345323741,1.0,1.0,1.0,1.0,0.5508982035928144,0.3726235741444867,0.5476190476190477,0.3584905660377358,0.5111111111111111,0.3539325842696629,0.45,0.3741935483870968,0.5,0.3671875,0.42105263157894735,0.33,0.5333333333333333,0.3132530120481928,0.5454545454545454,0.3125,0.5454545454545454,0.25,0.5951219512195122,0.52,0.6089743589743589,0.531578947368421,0.6528925619834711,0.5163398692810458,0.6666666666666666,0.5245901639344263,0.6724137931034483,0.5263157894736842,0.631578947368421,0.5285714285714286,0.64,0.42857142857142855,0.625,0.3611111111111111,0.6923076923076923,0.4
00029,20250413,20250607,20250608,20250614,20250615,20250621,30,10,0.0009,150,32,0.010346591472625732,0.07790516316890717,0.2989542484283447,0.410917192697525,0.9540229885057471,0.9515803631472763,0.9884169884169884,0.9898358092259578,1.0,0.998211091234347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6518987341772152,0.5330882352941176,0.6637931034482759,0.5138888888888888,0.7638888888888888,0.5,0.8571428571428571,0.45918367346938777,1.0,0.45454545454545453,1.0,0.3829787234042553,1.0,0.3125,1.0,0.2608695652173913,1.0,0.3125,0.39215686274509803,0.5497382198952879,0.3983739837398374,0.535483870967742,0.42857142857142855,0.5546875,0.4375,0.5729166666666666,0.38461538461538464,0.6212121212121212,0.38235294117647056,0.6222222222222222,0.4444444444444444,0.6,0.45454545454545453,0.5,0.3333333333333333,0.4166666666666667
00030,20250420,20250614,20250615,20250621,20250622,20250628,30,10,0.0009,150,32,0.009688802994787693,0.07549306750297546,0.5016828775405884,0.5292941927909851,0.9426666666666667,0.9517006802721089,0.994435612082671,0.996802557953637,0.9990403071017274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.436046511627907,0.5872093023255814,0.41134751773049644,0.5531914893617021,0.3805309734513274,0.5321100917431193,0.3561643835616438,0.5060240963855421,0.23404255319148937,0.5166666666666667,0.21428571428571427,0.5,0.21052631578947367,0.4482758620689655,0.0,0.34782608695652173,0.0,0.2,0.5045045045045045,0.47596153846153844,0.47305389221556887,0.4358974358974359,0.41025641025641024,0.37962962962962965,0.4074074074074074,0.44642857142857145,0.24444444444444444,0.52,0.10714285714285714,0.4,0.05263157894736842,0.0,0.09090909090909091,0.0,0.14285714285714285,0.0
00031,20250427,20250621,20250622,20250628,20250629,20250705,30,10,0.0009,150,32,0.006471383385360241,0.06256932020187378,0.19168677926063538,0.35398179292678833,0.9388440860215054,0.9644381223328592,0.9944444444444445,0.9948936170212765,0.9990421455938697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5561497326203209,0.5185185185185185,0.539568345323741,0.5641025641025641,0.5263157894736842,0.5629139072847682,0.45454545454545453,0.5963302752293578,0.42424242424242425,0.6,0.3333333333333333,0.7073170731707317,0.45454545454545453,0.8181818181818182,0.5714285714285714,0.8333333333333334,1.0,1.0,0.5665024630541872,0.3971631205673759,0.5472972972972973,0.40404040404040403,0.47126436781609193,0.4647887323943662,0.43636363636363634,0.5208333333333334,0.4166666666666667,0.5757575757575758,0.45,0.5,0.4166666666666667,0.4375,0.4,0.3333333333333333,0.375,0.3333333333333333
00032,20250504,20250628,20250629,20250705,20250706,20250712,30,10,0.0009,150,32,0.0062758163549005985,0.06161988526582718,0.2386351078748703,0.3349752426147461,0.9466216216216217,0.9571230982019364,0.9912698412698413,0.9974182444061962,0.9990059642147118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6551724137931034,0.49411764705882355,0.72,0.48739495798319327,0.7671232876712328,0.43373493975903615,0.851063829787234,0.4782608695652174,0.84375,0.5555555555555556,0.7894736842105263,0.35714285714285715,0.6666666666666666,0.1111111111111111,0.5,0.0,0.0,0.0,0.5390625,0.4827586206896552,0.5320197044334976,0.5037037037037037,0.5384615384615384,0.5287356321839081,0.5692307692307692,0.5172413793103449,0.6458333333333334,0.5526315789473685,0.6231884057971014,0.6428571428571429,0.6170212765957447,0.3333333333333333,0.6363636363636364,0.2222222222222222,0.6666666666666666,0.0
00033,20250511,20250705,20250706,20250712,20250713,20250719,30,10,0.0009,150,32,0.005845475010573864,0.05888066813349724,0.3396807014942169,0.4653116762638092,0.9437669376693767,0.9632248939179632,0.998324958123953,0.9964633068081344,0.9989200863930886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5327510917030568,0.472636815920398,0.5423728813559322,0.42948717948717946,0.5390625,0.43410852713178294,0.569620253164557,0.4270833333333333,0.5925925925925926,0.4,0.5945945945945946,0.3620689655172414,0.6521739130434783,0.3684210526315789,0.6666666666666666,0.4782608695652174,0.5384615384615384,0.5384615384615384,0.6428571428571429,0.4188034188034188,0.6527777777777778,0.41968911917098445,0.6767676767676768,0.42857142857142855,0.7205882352941176,0.4842105263157895,0.7647058823529411,0.5932203389830508,0.7714285714285715,0.7647058823529411,0.6363636363636364,0.7894736842105263,0.7142857142857143,0.8333333333333334,0.875,0.6
00034,20250518,20250712,20250713,20250719,20250720,20250722,30,10,0.0009,150,32,0.005513933952897787,0.05777571722865105,0.47698286175727844,0.48526036739349365,0.934640522875817,0.9573590096286108,0.9936,0.9965782720273738,0.9989473684210526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6431924882629108,0.423963133640553,0.6467065868263473,0.4431818181818182,0.6417910447761194,0.5107913669064749,0.7241379310344828,0.5353535353535354,0.7017543859649122,0.5522388059701493,0.7692307692307693,0.5897435897435898,0.75,0.7222222222222222,1.0,0.8333333333333334,1.0,1.0,0.7,0.6568627450980392,0.6571428571428571,0.704225352112676,0.6818181818181818,0.75,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00035,20250518,20250712,20250713,20250719,20250720,20250724,30,10,0.0009,150,32,0.006281005684286356,0.06178855895996094,0.46256202459335327,0.4649387001991272,0.942,0.9467654986522911,0.9966887417218543,0.9957337883959044,0.9988925802879292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6713615023474179,0.45161290322580644,0.6687116564417178,0.503448275862069,0.6638655462184874,0.5520833333333334,0.6533333333333333,0.6081081081081081,0.717948717948718,0.6170212765957447,0.7391304347826086,0.6571428571428571,0.6875,0.6666666666666666,0.8571428571428571,0.75,0.8333333333333334,0.6666666666666666,0.5294117647058824,0.4394904458598726,0.5692307692307692,0.4247787610619469,0.7142857142857143,0.352112676056338,0.7666666666666667,0.3333333333333333,0.9166666666666666,0.30434782608695654,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,0.0,0.0
00036,20240929,20241123,20241124,20241130,20241201,20241207,30,10,0.0009,150,32,0.004402188118547201,0.05134410411119461,0.1771305501461029,0.3469389081001282,0.9666452854393842,0.9411764705882353,0.9953560371517027,0.9977392614920875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5873015873015873,0.5458715596330275,0.5876288659793815,0.5418994413407822,0.6029411764705882,0.5952380952380952,0.6326530612244898,0.6024096385542169,0.5806451612903226,0.6938775510204082,0.6363636363636364,0.8076923076923077,0.8571428571428571,0.7647058823529411,1.0,1.0,1.0,1.0,0.5509259259259259,0.4953271028037383,0.5466666666666666,0.5279503105590062,0.5268817204301075,0.5544554455445545,0.6041666666666666,0.5333333333333333,0.6666666666666666,0.4375,0.75,0.3888888888888889,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
00037,20241006,20241130,20241201,20241207,20241208,20241214,30,10,0.0009,150,32,0.0043915496207773685,0.05062580853700638,0.1729300171136856,0.3389526605606079,0.9438805970149253,0.9732654360280076,0.9962908011869436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4675925925925926,0.411214953271028,0.46153846153846156,0.39622641509433965,0.4470588235294118,0.37894736842105264,0.4230769230769231,0.4153846153846154,0.34285714285714286,0.4444444444444444,0.35,0.5,0.3333333333333333,0.5,0.5,0.0,1.0,0.0,0.4700460829493088,0.5492957746478874,0.4866666666666667,0.5581395348837209,0.5306122448979592,0.6147540983606558,0.4909090909090909,0.6511627906976745,0.43333333333333335,0.6346153846153846,0.47058823529411764,0.6190476190476191,0.5,0.6,0.3333333333333333,1.0,0.3333333333333333,1.0
